LineImageFile,ImgPageNum,ImgPageLineNum,LineTextFile,PageTextFile,StartBook,StartChapter,StartVerse
greek1516_Page_014_Line29.tif,14,29,,,,,
greek1516_Page_014_Line30.tif,14,30,,,,,
greek1516_Page_014_Line31.tif,14,31,,,,,
greek1516_Page_014_Line32.tif,14,32,,,,,
greek1516_Page_014_Line33.tif,14,33,,,,,
greek1516_Page_014_Line34.tif,14,34,,,,,
greek1516_Page_014_Line35.tif,14,35,,,,,
greek1516_Page_014_Line36.tif,14,36,,,,,
greek1516_Page_014_Line37.tif,14,37,,,,,
greek1516_Page_014_Line38.tif,14,38,,,,,
greek1516_Page_014_Line39.tif,14,39,,,,,
greek1516_Page_014_Line40.tif,14,40,,,,,
greek1516_Page_015_Line1.tif,15,1,,,,,
greek1516_Page_015_Line2.tif,15,2,,,,,
greek1516_Page_015_Line3.tif,15,3,,,,,
greek1516_Page_015_Line4.tif,15,4,,,,,
greek1516_Page_015_Line5.tif,15,5,,,,,
greek1516_Page_015_Line6.tif,15,6,,,,,
greek1516_Page_015_Line7.tif,15,7,,,,,
greek1516_Page_015_Line8.tif,15,8,,,,,
greek1516_Page_015_Line9.tif,15,9,,,,,
greek1516_Page_015_Line10.tif,15,10,,,,,
greek1516_Page_015_Line11.tif,15,11,,,,,
greek1516_Page_015_Line12.tif,15,12,,,,,
greek1516_Page_015_Line13.tif,15,13,,,,,
greek1516_Page_015_Line14.tif,15,14,,,,,
greek1516_Page_015_Line15.tif,15,15,,,,,
greek1516_Page_015_Line16.tif,15,16,,,,,
greek1516_Page_015_Line17.tif,15,17,,,,,
greek1516_Page_015_Line18.tif,15,18,,,,,
greek1516_Page_015_Line19.tif,15,19,,,,,
greek1516_Page_015_Line20.tif,15,20,,,,,
greek1516_Page_015_Line21.tif,15,21,,,,,
greek1516_Page_015_Line22.tif,15,22,,,,,
greek1516_Page_015_Line23.tif,15,23,,,,,
greek1516_Page_015_Line24.tif,15,24,,,,,
greek1516_Page_015_Line25.tif,15,25,,,,,
greek1516_Page_015_Line26.tif,15,26,,,,,
greek1516_Page_015_Line27.tif,15,27,,,,,
greek1516_Page_015_Line28.tif,15,28,,,,,
greek1516_Page_015_Line29.tif,15,29,,,,,
greek1516_Page_015_Line30.tif,15,30,,,,,
greek1516_Page_015_Line31.tif,15,31,,,,,
greek1516_Page_015_Line32.tif,15,32,,,,,
greek1516_Page_015_Line33.tif,15,33,,,,,
greek1516_Page_015_Line34.tif,15,34,,,,,
greek1516_Page_015_Line35.tif,15,35,,,,,
greek1516_Page_015_Line36.tif,15,36,,,,,
greek1516_Page_015_Line37.tif,15,37,,,,,
greek1516_Page_015_Line38.tif,15,38,,,,,
greek1516_Page_015_Line39.tif,15,39,,,,,
greek1516_Page_016_Line1.tif,16,1,,,,,
greek1516_Page_016_Line2.tif,16,2,,,,,
greek1516_Page_016_Line3.tif,16,3,,,,,
greek1516_Page_016_Line4.tif,16,4,,,,,
greek1516_Page_016_Line5.tif,16,5,,,,,
greek1516_Page_016_Line6.tif,16,6,,,,,
greek1516_Page_016_Line7.tif,16,7,,,,,
greek1516_Page_016_Line8.tif,16,8,,,,,
greek1516_Page_016_Line9.tif,16,9,,,,,
greek1516_Page_016_Line10.tif,16,10,,,,,
greek1516_Page_016_Line11.tif,16,11,,,,,
greek1516_Page_016_Line12.tif,16,12,,,,,
greek1516_Page_016_Line13.tif,16,13,,,,,
greek1516_Page_016_Line14.tif,16,14,,,,,
greek1516_Page_016_Line15.tif,16,15,,,,,
greek1516_Page_016_Line16.tif,16,16,,,,,
greek1516_Page_016_Line17.tif,16,17,,,,,
greek1516_Page_016_Line18.tif,16,18,,,,,
greek1516_Page_016_Line19.tif,16,19,,,,,
greek1516_Page_016_Line20.tif,16,20,,,,,
greek1516_Page_016_Line21.tif,16,21,,,,,
greek1516_Page_016_Line22.tif,16,22,,,,,
greek1516_Page_016_Line23.tif,16,23,,,,,
greek1516_Page_016_Line24.tif,16,24,,,,,
greek1516_Page_016_Line25.tif,16,25,,,,,
greek1516_Page_016_Line26.tif,16,26,,,,,
greek1516_Page_016_Line27.tif,16,27,,,,,
greek1516_Page_016_Line28.tif,16,28,,,,,
greek1516_Page_016_Line29.tif,16,29,,,,,
greek1516_Page_016_Line30.tif,16,30,,,,,
greek1516_Page_016_Line31.tif,16,31,,,,,
greek1516_Page_016_Line32.tif,16,32,,,,,
greek1516_Page_016_Line33.tif,16,33,,,,,
greek1516_Page_016_Line34.tif,16,34,,,,,
greek1516_Page_016_Line35.tif,16,35,,,,,
greek1516_Page_016_Line36.tif,16,36,,,,,
greek1516_Page_016_Line37.tif,16,37,,,,,
greek1516_Page_016_Line38.tif,16,38,,,,,
greek1516_Page_016_Line39.tif,16,39,,,,,
greek1516_Page_016_Line40.tif,16,40,,,,,
greek1516_Page_017_Line1.tif,17,1,,,,,
greek1516_Page_017_Line2.tif,17,2,,,,,
greek1516_Page_017_Line3.tif,17,3,,,,,
greek1516_Page_017_Line4.tif,17,4,,,,,
greek1516_Page_017_Line5.tif,17,5,,,,,
greek1516_Page_017_Line6.tif,17,6,,,,,
greek1516_Page_017_Line7.tif,17,7,,,,,
greek1516_Page_017_Line8.tif,17,8,,,,,
greek1516_Page_017_Line9.tif,17,9,,,,,
greek1516_Page_017_Line10.tif,17,10,,,,,
greek1516_Page_017_Line11.tif,17,11,,,,,
greek1516_Page_017_Line12.tif,17,12,,,,,
greek1516_Page_017_Line13.tif,17,13,,,,,
greek1516_Page_017_Line14.tif,17,14,,,,,
greek1516_Page_017_Line15.tif,17,15,,,,,
greek1516_Page_017_Line16.tif,17,16,,,,,
greek1516_Page_017_Line17.tif,17,17,,,,,
greek1516_Page_017_Line18.tif,17,18,,,,,
greek1516_Page_017_Line19.tif,17,19,,,,,
greek1516_Page_017_Line20.tif,17,20,,,,,
greek1516_Page_017_Line21.tif,17,21,,,,,
greek1516_Page_017_Line22.tif,17,22,,,,,
greek1516_Page_017_Line23.tif,17,23,,,,,
greek1516_Page_017_Line24.tif,17,24,,,,,
greek1516_Page_017_Line25.tif,17,25,,,,,
greek1516_Page_017_Line26.tif,17,26,,,,,
greek1516_Page_017_Line27.tif,17,27,,,,,
greek1516_Page_017_Line28.tif,17,28,,,,,
greek1516_Page_017_Line29.tif,17,29,,,,,
greek1516_Page_017_Line30.tif,17,30,,,,,
greek1516_Page_017_Line31.tif,17,31,,,,,
greek1516_Page_017_Line32.tif,17,32,,,,,
greek1516_Page_017_Line33.tif,17,33,,,,,
greek1516_Page_017_Line34.tif,17,34,,,,,
greek1516_Page_017_Line35.tif,17,35,,,,,
greek1516_Page_017_Line36.tif,17,36,,,,,
greek1516_Page_017_Line37.tif,17,37,,,,,
greek1516_Page_017_Line38.tif,17,38,,,,,
greek1516_Page_017_Line39.tif,17,39,,,,,
greek1516_Page_018_Line1.tif,18,1,,,,,
greek1516_Page_018_Line2.tif,18,2,,,,,
greek1516_Page_018_Line3.tif,18,3,,,,,
greek1516_Page_018_Line4.tif,18,4,,,,,
greek1516_Page_018_Line5.tif,18,5,,,,,
greek1516_Page_018_Line6.tif,18,6,,,,,
greek1516_Page_018_Line7.tif,18,7,,,,,
greek1516_Page_018_Line8.tif,18,8,,,,,
greek1516_Page_018_Line9.tif,18,9,,,,,
greek1516_Page_018_Line10.tif,18,10,,,,,
greek1516_Page_018_Line11.tif,18,11,,,,,
greek1516_Page_018_Line12.tif,18,12,,,,,
greek1516_Page_018_Line13.tif,18,13,,,,,
greek1516_Page_018_Line14.tif,18,14,,,,,
greek1516_Page_018_Line15.tif,18,15,,,,,
greek1516_Page_018_Line16.tif,18,16,,,,,
greek1516_Page_018_Line17.tif,18,17,,,,,
greek1516_Page_018_Line18.tif,18,18,,,,,
greek1516_Page_018_Line19.tif,18,19,,,,,
greek1516_Page_018_Line20.tif,18,20,,,,,
greek1516_Page_018_Line21.tif,18,21,,,,,
greek1516_Page_018_Line22.tif,18,22,,,,,
greek1516_Page_018_Line23.tif,18,23,,,,,
greek1516_Page_018_Line24.tif,18,24,,,,,
greek1516_Page_018_Line25.tif,18,25,,,,,
greek1516_Page_018_Line26.tif,18,26,,,,,
greek1516_Page_018_Line27.tif,18,27,,,,,
greek1516_Page_018_Line28.tif,18,28,,,,,
greek1516_Page_018_Line29.tif,18,29,,,,,
greek1516_Page_018_Line30.tif,18,30,,,,,
greek1516_Page_018_Line31.tif,18,31,,,,,
greek1516_Page_018_Line32.tif,18,32,,,,,
greek1516_Page_018_Line33.tif,18,33,,,,,
greek1516_Page_018_Line34.tif,18,34,,,,,
greek1516_Page_018_Line35.tif,18,35,,,,,
greek1516_Page_018_Line36.tif,18,36,,,,,
greek1516_Page_018_Line37.tif,18,37,,,,,
greek1516_Page_018_Line38.tif,18,38,,,,,
greek1516_Page_018_Line39.tif,18,39,,,,,
greek1516_Page_018_Line40.tif,18,40,,,,,
greek1516_Page_019_Line1.tif,19,1,,,,,
greek1516_Page_019_Line2.tif,19,2,,,,,
greek1516_Page_019_Line3.tif,19,3,,,,,
greek1516_Page_019_Line4.tif,19,4,,,,,
greek1516_Page_019_Line5.tif,19,5,,,,,
greek1516_Page_019_Line6.tif,19,6,,,,,
greek1516_Page_019_Line7.tif,19,7,,,,,
greek1516_Page_019_Line8.tif,19,8,,,,,
greek1516_Page_019_Line9.tif,19,9,,,,,
greek1516_Page_019_Line10.tif,19,10,,,,,
greek1516_Page_019_Line11.tif,19,11,,,,,
greek1516_Page_019_Line12.tif,19,12,,,,,
greek1516_Page_019_Line13.tif,19,13,,,,,
greek1516_Page_019_Line14.tif,19,14,,,,,
greek1516_Page_019_Line15.tif,19,15,,,,,
greek1516_Page_019_Line16.tif,19,16,,,,,
greek1516_Page_019_Line17.tif,19,17,,,,,
greek1516_Page_019_Line18.tif,19,18,,,,,
greek1516_Page_019_Line19.tif,19,19,,,,,
greek1516_Page_019_Line20.tif,19,20,,,,,
greek1516_Page_019_Line21.tif,19,21,,,,,
greek1516_Page_019_Line22.tif,19,22,,,,,
greek1516_Page_019_Line23.tif,19,23,,,,,
greek1516_Page_019_Line24.tif,19,24,,,,,
greek1516_Page_019_Line25.tif,19,25,,,,,
greek1516_Page_019_Line26.tif,19,26,,,,,
greek1516_Page_019_Line27.tif,19,27,,,,,
greek1516_Page_019_Line28.tif,19,28,,,,,
greek1516_Page_019_Line29.tif,19,29,,,,,
greek1516_Page_019_Line30.tif,19,30,,,,,
greek1516_Page_019_Line31.tif,19,31,,,,,
greek1516_Page_019_Line32.tif,19,32,,,,,
greek1516_Page_019_Line33.tif,19,33,,,,,
greek1516_Page_019_Line34.tif,19,34,,,,,
greek1516_Page_019_Line35.tif,19,35,,,,,
greek1516_Page_019_Line36.tif,19,36,,,,,
greek1516_Page_019_Line37.tif,19,37,,,,,
greek1516_Page_019_Line38.tif,19,38,,,,,
greek1516_Page_019_Line39.tif,19,39,,,,,
greek1516_Page_019_Line40.tif,19,40,,,,,
greek1516_Page_020_Line1.tif,20,1,,,,,
greek1516_Page_020_Line2.tif,20,2,,,,,
greek1516_Page_020_Line3.tif,20,3,,,,,
greek1516_Page_020_Line4.tif,20,4,,,,,
greek1516_Page_020_Line5.tif,20,5,,,,,
greek1516_Page_020_Line6.tif,20,6,,,,,
greek1516_Page_020_Line7.tif,20,7,,,,,
greek1516_Page_020_Line8.tif,20,8,,,,,
greek1516_Page_020_Line9.tif,20,9,,,,,
greek1516_Page_020_Line10.tif,20,10,,,,,
greek1516_Page_020_Line11.tif,20,11,,,,,
greek1516_Page_020_Line12.tif,20,12,,,,,
greek1516_Page_020_Line13.tif,20,13,,,,,
greek1516_Page_020_Line14.tif,20,14,,,,,
greek1516_Page_020_Line15.tif,20,15,,,,,
greek1516_Page_020_Line16.tif,20,16,,,,,
greek1516_Page_020_Line17.tif,20,17,,,,,
greek1516_Page_020_Line18.tif,20,18,,,,,
greek1516_Page_020_Line19.tif,20,19,,,,,
greek1516_Page_020_Line20.tif,20,20,,,,,
greek1516_Page_020_Line21.tif,20,21,,,,,
greek1516_Page_020_Line22.tif,20,22,,,,,
greek1516_Page_020_Line23.tif,20,23,,,,,
greek1516_Page_020_Line24.tif,20,24,,,,,
greek1516_Page_020_Line25.tif,20,25,,,,,
greek1516_Page_020_Line26.tif,20,26,,,,,
greek1516_Page_020_Line27.tif,20,27,,,,,
greek1516_Page_020_Line28.tif,20,28,,,,,
greek1516_Page_020_Line29.tif,20,29,,,,,
greek1516_Page_020_Line30.tif,20,30,,,,,
greek1516_Page_020_Line31.tif,20,31,,,,,
greek1516_Page_020_Line32.tif,20,32,,,,,
greek1516_Page_020_Line33.tif,20,33,,,,,
greek1516_Page_020_Line34.tif,20,34,,,,,
greek1516_Page_020_Line35.tif,20,35,,,,,
greek1516_Page_020_Line36.tif,20,36,,,,,
greek1516_Page_020_Line37.tif,20,37,,,,,
greek1516_Page_020_Line38.tif,20,38,,,,,
greek1516_Page_020_Line39.tif,20,39,,,,,
greek1516_Page_020_Line40.tif,20,40,,,,,
greek1516_Page_021_Line1.tif,21,1,,,,,
greek1516_Page_021_Line2.tif,21,2,,,,,
greek1516_Page_021_Line3.tif,21,3,,,,,
greek1516_Page_021_Line4.tif,21,4,,,,,
greek1516_Page_021_Line5.tif,21,5,,,,,
greek1516_Page_021_Line6.tif,21,6,,,,,
greek1516_Page_021_Line7.tif,21,7,,,,,
greek1516_Page_021_Line8.tif,21,8,,,,,
greek1516_Page_021_Line9.tif,21,9,,,,,
greek1516_Page_021_Line10.tif,21,10,,,,,
greek1516_Page_021_Line11.tif,21,11,,,,,
greek1516_Page_021_Line12.tif,21,12,,,,,
greek1516_Page_021_Line13.tif,21,13,,,,,
greek1516_Page_021_Line14.tif,21,14,,,,,
greek1516_Page_021_Line15.tif,21,15,,,,,
greek1516_Page_021_Line16.tif,21,16,,,,,
greek1516_Page_021_Line17.tif,21,17,,,,,
greek1516_Page_021_Line18.tif,21,18,,,,,
greek1516_Page_021_Line19.tif,21,19,,,,,
greek1516_Page_021_Line20.tif,21,20,,,,,
greek1516_Page_021_Line21.tif,21,21,,,,,
greek1516_Page_021_Line22.tif,21,22,,,,,
greek1516_Page_021_Line23.tif,21,23,,,,,
greek1516_Page_021_Line24.tif,21,24,,,,,
greek1516_Page_021_Line25.tif,21,25,,,,,
greek1516_Page_021_Line26.tif,21,26,,,,,
greek1516_Page_021_Line27.tif,21,27,,,,,
greek1516_Page_021_Line28.tif,21,28,,,,,
greek1516_Page_021_Line29.tif,21,29,,,,,
greek1516_Page_021_Line30.tif,21,30,,,,,
greek1516_Page_021_Line31.tif,21,31,,,,,
greek1516_Page_021_Line32.tif,21,32,,,,,
greek1516_Page_021_Line33.tif,21,33,,,,,
greek1516_Page_021_Line34.tif,21,34,,,,,
greek1516_Page_021_Line35.tif,21,35,,,,,
greek1516_Page_021_Line36.tif,21,36,,,,,
greek1516_Page_021_Line37.tif,21,37,,,,,
greek1516_Page_021_Line38.tif,21,38,,,,,
greek1516_Page_021_Line39.tif,21,39,,,,,
greek1516_Page_022_Line1.tif,22,1,,,,,
greek1516_Page_022_Line2.tif,22,2,,,,,
greek1516_Page_022_Line3.tif,22,3,,,,,
greek1516_Page_022_Line4.tif,22,4,,,,,
greek1516_Page_022_Line5.tif,22,5,,,,,
greek1516_Page_022_Line6.tif,22,6,,,,,
greek1516_Page_022_Line7.tif,22,7,,,,,
greek1516_Page_022_Line8.tif,22,8,,,,,
greek1516_Page_022_Line9.tif,22,9,,,,,
greek1516_Page_022_Line10.tif,22,10,,,,,
greek1516_Page_022_Line11.tif,22,11,,,,,
greek1516_Page_022_Line12.tif,22,12,,,,,
greek1516_Page_022_Line13.tif,22,13,,,,,
greek1516_Page_022_Line14.tif,22,14,,,,,
greek1516_Page_022_Line15.tif,22,15,,,,,
greek1516_Page_022_Line16.tif,22,16,,,,,
greek1516_Page_022_Line17.tif,22,17,,,,,
greek1516_Page_022_Line18.tif,22,18,,,,,
greek1516_Page_022_Line19.tif,22,19,,,,,
greek1516_Page_022_Line20.tif,22,20,,,,,
greek1516_Page_022_Line21.tif,22,21,,,,,
greek1516_Page_022_Line22.tif,22,22,,,,,
greek1516_Page_022_Line23.tif,22,23,,,,,
greek1516_Page_022_Line24.tif,22,24,,,,,
greek1516_Page_022_Line25.tif,22,25,,,,,
greek1516_Page_022_Line26.tif,22,26,,,,,
greek1516_Page_022_Line27.tif,22,27,,,,,
greek1516_Page_022_Line28.tif,22,28,,,,,
greek1516_Page_022_Line29.tif,22,29,,,,,
greek1516_Page_022_Line30.tif,22,30,,,,,
greek1516_Page_022_Line31.tif,22,31,,,,,
greek1516_Page_022_Line32.tif,22,32,,,,,
greek1516_Page_022_Line33.tif,22,33,,,,,
greek1516_Page_022_Line34.tif,22,34,,,,,
greek1516_Page_022_Line35.tif,22,35,,,,,
greek1516_Page_022_Line36.tif,22,36,,,,,
greek1516_Page_022_Line37.tif,22,37,,,,,
greek1516_Page_022_Line38.tif,22,38,,,,,
greek1516_Page_022_Line39.tif,22,39,,,,,
greek1516_Page_022_Line40.tif,22,40,,,,,
greek1516_Page_023_Line1.tif,23,1,,,,,
greek1516_Page_023_Line2.tif,23,2,,,,,
greek1516_Page_023_Line3.tif,23,3,,,,,
greek1516_Page_023_Line4.tif,23,4,,,,,
greek1516_Page_023_Line5.tif,23,5,,,,,
greek1516_Page_023_Line6.tif,23,6,,,,,
greek1516_Page_023_Line7.tif,23,7,,,,,
greek1516_Page_023_Line8.tif,23,8,,,,,
greek1516_Page_023_Line9.tif,23,9,,,,,
greek1516_Page_023_Line10.tif,23,10,,,,,
greek1516_Page_023_Line11.tif,23,11,,,,,
greek1516_Page_023_Line12.tif,23,12,,,,,
greek1516_Page_023_Line13.tif,23,13,,,,,
greek1516_Page_023_Line14.tif,23,14,,,,,
greek1516_Page_023_Line15.tif,23,15,,,,,
greek1516_Page_023_Line16.tif,23,16,,,,,
greek1516_Page_023_Line17.tif,23,17,,,,,
greek1516_Page_023_Line18.tif,23,18,,,,,
greek1516_Page_023_Line19.tif,23,19,,,,,
greek1516_Page_023_Line20.tif,23,20,,,,,
greek1516_Page_023_Line21.tif,23,21,,,,,
greek1516_Page_023_Line22.tif,23,22,,,,,
greek1516_Page_023_Line23.tif,23,23,,,,,
greek1516_Page_023_Line24.tif,23,24,,,,,
greek1516_Page_023_Line25.tif,23,25,,,,,
greek1516_Page_023_Line26.tif,23,26,,,,,
greek1516_Page_023_Line27.tif,23,27,,,,,
greek1516_Page_023_Line28.tif,23,28,,,,,
greek1516_Page_023_Line29.tif,23,29,,,,,
greek1516_Page_023_Line30.tif,23,30,,,,,
greek1516_Page_023_Line31.tif,23,31,,,,,
greek1516_Page_023_Line32.tif,23,32,,,,,
greek1516_Page_023_Line33.tif,23,33,,,,,
greek1516_Page_023_Line34.tif,23,34,,,,,
greek1516_Page_023_Line35.tif,23,35,,,,,
greek1516_Page_023_Line36.tif,23,36,,,,,
greek1516_Page_023_Line37.tif,23,37,,,,,
greek1516_Page_023_Line38.tif,23,38,,,,,
greek1516_Page_023_Line39.tif,23,39,,,,,
greek1516_Page_023_Line40.tif,23,40,,,,,
greek1516_Page_024_Line1.tif,24,1,,,,,
greek1516_Page_024_Line2.tif,24,2,,,,,
greek1516_Page_024_Line3.tif,24,3,,,,,
greek1516_Page_024_Line4.tif,24,4,,,,,
greek1516_Page_024_Line5.tif,24,5,,,,,
greek1516_Page_024_Line6.tif,24,6,,,,,
greek1516_Page_024_Line7.tif,24,7,,,,,
greek1516_Page_024_Line8.tif,24,8,,,,,
greek1516_Page_024_Line9.tif,24,9,,,,,
greek1516_Page_024_Line10.tif,24,10,,,,,
greek1516_Page_024_Line11.tif,24,11,,,,,
greek1516_Page_024_Line12.tif,24,12,,,,,
greek1516_Page_024_Line13.tif,24,13,,,,,
greek1516_Page_024_Line14.tif,24,14,,,,,
greek1516_Page_024_Line15.tif,24,15,,,,,
greek1516_Page_024_Line16.tif,24,16,,,,,
greek1516_Page_024_Line17.tif,24,17,,,,,
greek1516_Page_024_Line18.tif,24,18,,,,,
greek1516_Page_024_Line19.tif,24,19,,,,,
greek1516_Page_024_Line20.tif,24,20,,,,,
greek1516_Page_024_Line21.tif,24,21,,,,,
greek1516_Page_024_Line22.tif,24,22,,,,,
greek1516_Page_024_Line23.tif,24,23,,,,,
greek1516_Page_024_Line24.tif,24,24,,,,,
greek1516_Page_024_Line25.tif,24,25,,,,,
greek1516_Page_024_Line26.tif,24,26,,,,,
greek1516_Page_024_Line27.tif,24,27,,,,,
greek1516_Page_024_Line28.tif,24,28,,,,,
greek1516_Page_024_Line29.tif,24,29,,,,,
greek1516_Page_024_Line30.tif,24,30,,,,,
greek1516_Page_024_Line31.tif,24,31,,,,,
greek1516_Page_024_Line32.tif,24,32,,,,,
greek1516_Page_024_Line33.tif,24,33,,,,,
greek1516_Page_024_Line34.tif,24,34,,,,,
greek1516_Page_024_Line35.tif,24,35,,,,,
greek1516_Page_024_Line36.tif,24,36,,,,,
greek1516_Page_024_Line37.tif,24,37,,,,,
greek1516_Page_024_Line38.tif,24,38,,,,,
greek1516_Page_024_Line39.tif,24,39,,,,,
greek1516_Page_025_Line1.tif,25,1,,,,,
greek1516_Page_025_Line2.tif,25,2,,,,,
greek1516_Page_025_Line3.tif,25,3,,,,,
greek1516_Page_025_Line4.tif,25,4,,,,,
greek1516_Page_025_Line5.tif,25,5,,,,,
greek1516_Page_025_Line6.tif,25,6,,,,,
greek1516_Page_025_Line7.tif,25,7,,,,,
greek1516_Page_025_Line8.tif,25,8,,,,,
greek1516_Page_025_Line9.tif,25,9,,,,,
greek1516_Page_025_Line10.tif,25,10,,,,,
greek1516_Page_025_Line11.tif,25,11,,,,,
greek1516_Page_025_Line12.tif,25,12,,,,,
greek1516_Page_025_Line13.tif,25,13,,,,,
greek1516_Page_025_Line14.tif,25,14,,,,,
greek1516_Page_025_Line15.tif,25,15,,,,,
greek1516_Page_025_Line16.tif,25,16,,,,,
greek1516_Page_025_Line17.tif,25,17,,,,,
greek1516_Page_025_Line18.tif,25,18,,,,,
greek1516_Page_025_Line19.tif,25,19,,,,,
greek1516_Page_025_Line20.tif,25,20,,,,,
greek1516_Page_025_Line21.tif,25,21,,,,,
greek1516_Page_025_Line22.tif,25,22,,,,,
greek1516_Page_025_Line23.tif,25,23,,,,,
greek1516_Page_025_Line24.tif,25,24,,,,,
greek1516_Page_025_Line25.tif,25,25,,,,,
greek1516_Page_025_Line26.tif,25,26,,,,,
greek1516_Page_025_Line27.tif,25,27,,,,,
greek1516_Page_025_Line28.tif,25,28,,,,,
greek1516_Page_025_Line29.tif,25,29,,,,,
greek1516_Page_025_Line30.tif,25,30,,,,,
greek1516_Page_025_Line31.tif,25,31,,,,,
greek1516_Page_025_Line32.tif,25,32,,,,,
greek1516_Page_025_Line33.tif,25,33,,,,,
greek1516_Page_025_Line34.tif,25,34,,,,,
greek1516_Page_025_Line35.tif,25,35,,,,,
greek1516_Page_025_Line36.tif,25,36,,,,,
greek1516_Page_025_Line37.tif,25,37,,,,,
greek1516_Page_025_Line38.tif,25,38,,,,,
greek1516_Page_025_Line39.tif,25,39,,,,,
greek1516_Page_025_Line40.tif,25,40,,,,,
greek1516_Page_026_Line1.tif,26,1,,,,,
greek1516_Page_026_Line2.tif,26,2,,,,,
greek1516_Page_026_Line3.tif,26,3,,,,,
greek1516_Page_026_Line4.tif,26,4,,,,,
greek1516_Page_026_Line5.tif,26,5,,,,,
greek1516_Page_026_Line6.tif,26,6,,,,,
greek1516_Page_026_Line7.tif,26,7,,,,,
greek1516_Page_026_Line8.tif,26,8,,,,,
greek1516_Page_026_Line9.tif,26,9,,,,,
greek1516_Page_026_Line10.tif,26,10,,,,,
greek1516_Page_026_Line11.tif,26,11,,,,,
greek1516_Page_026_Line12.tif,26,12,,,,,
greek1516_Page_026_Line13.tif,26,13,,,,,
greek1516_Page_026_Line14.tif,26,14,,,,,
greek1516_Page_026_Line15.tif,26,15,,,,,
greek1516_Page_026_Line16.tif,26,16,,,,,
greek1516_Page_026_Line17.tif,26,17,,,,,
greek1516_Page_026_Line18.tif,26,18,,,,,
greek1516_Page_026_Line19.tif,26,19,,,,,
greek1516_Page_026_Line20.tif,26,20,,,,,
greek1516_Page_026_Line21.tif,26,21,,,,,
greek1516_Page_026_Line22.tif,26,22,,,,,
greek1516_Page_026_Line23.tif,26,23,,,,,
greek1516_Page_026_Line24.tif,26,24,,,,,
greek1516_Page_026_Line25.tif,26,25,,,,,
greek1516_Page_026_Line26.tif,26,26,,,,,
greek1516_Page_026_Line27.tif,26,27,,,,,
greek1516_Page_026_Line28.tif,26,28,,,,,
greek1516_Page_026_Line29.tif,26,29,,,,,
greek1516_Page_026_Line30.tif,26,30,,,,,
greek1516_Page_026_Line31.tif,26,31,,,,,
greek1516_Page_026_Line32.tif,26,32,,,,,
greek1516_Page_026_Line33.tif,26,33,,,,,
greek1516_Page_026_Line34.tif,26,34,,,,,
greek1516_Page_026_Line35.tif,26,35,,,,,
greek1516_Page_026_Line36.tif,26,36,,,,,
greek1516_Page_026_Line37.tif,26,37,,,,,
greek1516_Page_026_Line38.tif,26,38,,,,,
greek1516_Page_026_Line39.tif,26,39,,,,,
greek1516_Page_026_Line40.tif,26,40,,,,,
greek1516_Page_027_Line1.tif,27,1,,,,,
greek1516_Page_027_Line2.tif,27,2,,,,,
greek1516_Page_027_Line3.tif,27,3,,,,,
greek1516_Page_027_Line4.tif,27,4,,,,,
greek1516_Page_027_Line5.tif,27,5,,,,,
greek1516_Page_027_Line6.tif,27,6,,,,,
greek1516_Page_027_Line7.tif,27,7,,,,,
greek1516_Page_027_Line8.tif,27,8,,,,,
greek1516_Page_027_Line9.tif,27,9,,,,,
greek1516_Page_027_Line10.tif,27,10,,,,,
greek1516_Page_027_Line11.tif,27,11,,,,,
greek1516_Page_027_Line12.tif,27,12,,,,,
greek1516_Page_027_Line13.tif,27,13,,,,,
greek1516_Page_027_Line14.tif,27,14,,,,,
greek1516_Page_027_Line15.tif,27,15,,,,,
greek1516_Page_027_Line16.tif,27,16,,,,,
greek1516_Page_027_Line17.tif,27,17,,,,,
greek1516_Page_027_Line18.tif,27,18,,,,,
greek1516_Page_027_Line19.tif,27,19,,,,,
greek1516_Page_027_Line20.tif,27,20,,,,,
greek1516_Page_027_Line21.tif,27,21,,,,,
greek1516_Page_027_Line22.tif,27,22,,,,,
greek1516_Page_027_Line23.tif,27,23,,,,,
greek1516_Page_027_Line24.tif,27,24,,,,,
greek1516_Page_027_Line25.tif,27,25,,,,,
greek1516_Page_027_Line26.tif,27,26,,,,,
greek1516_Page_027_Line27.tif,27,27,,,,,
greek1516_Page_027_Line28.tif,27,28,,,,,
greek1516_Page_027_Line29.tif,27,29,,,,,
greek1516_Page_027_Line30.tif,27,30,,,,,
greek1516_Page_027_Line31.tif,27,31,,,,,
greek1516_Page_027_Line32.tif,27,32,,,,,
greek1516_Page_027_Line33.tif,27,33,,,,,
greek1516_Page_027_Line34.tif,27,34,,,,,
greek1516_Page_027_Line35.tif,27,35,,,,,
greek1516_Page_027_Line36.tif,27,36,,,,,
greek1516_Page_027_Line37.tif,27,37,,,,,
greek1516_Page_027_Line38.tif,27,38,,,,,
greek1516_Page_028_Line1.tif,28,1,,,,,
greek1516_Page_028_Line2.tif,28,2,,,,,
greek1516_Page_028_Line3.tif,28,3,,,,,
greek1516_Page_028_Line4.tif,28,4,,,,,
greek1516_Page_028_Line5.tif,28,5,,,,,
greek1516_Page_028_Line6.tif,28,6,,,,,
greek1516_Page_028_Line7.tif,28,7,,,,,
greek1516_Page_028_Line8.tif,28,8,,,,,
greek1516_Page_028_Line9.tif,28,9,,,,,
greek1516_Page_028_Line10.tif,28,10,,,,,
